Date,Open,High,Low,Close,Volume,SMA_10,SMA_50,EMA_10,EMA_50,MACD,MACD_Signal,MACD_Hist,RSI,Upper_Band,Middle_Band,Lower_Band,Momentum,Stoch_K,Stoch_D,Williams_%R,OBV,ATR,Returns,Volatility_5d,Volatility_10d,Lag1_Close,Lag1_Volume
2020-10-27,2103.742431640625,2112.8837741183806,1995.7698027668605,1995.7698027668605,4964874,2005.0404431955933,1922.7831488062577,2004.1058880107357,1922.7831488062577,30.433594036285967,31.398570332089918,-0.9649762958039503,57.13709024471526,2067.193004710198,1981.1151015039432,1895.0371982976887,7.657347840024158,56.6518281844327,70.02550024318401,-73.6605228559563,25796599.0,55.26009185824152,-0.014813381137485648,0.015017424939014147,0.01070454415983925,2025.778430761833,1278139.0
2020-10-28,2070.28564453125,2126.846895840812,2061.274050503293,2108.8719219076884,3166047,2017.786444886318,1929.9077838603394,2023.1542578101817,1930.0807477514118,36.86425255564495,32.491706776800925,4.372545778844028,71.09997426545819,2081.7875889043853,1992.7527316964297,1903.7178744884739,127.46001690724643,63.04785747366239,64.48850116153166,-10.392884324890316,28962646.0,60.675591945077954,0.056670924163712444,0.0284453032928401,0.02059857098108899,1995.7698027668605,4964874.0
2020-10-29,2133.4609375,2140.938571169827,2071.770986334331,2072.633691198552,4795796,2026.90862172585,1935.1781518662233,2032.150518426249,1935.6710592591428,38.59161330420716,33.71168808228217,4.879925221924985,63.91571407188577,2082.191099447143,2002.2865040678844,1922.3819086886256,91.22176839531858,59.80965343319972,59.836446363764935,-36.51763251955422,24166850.0,61.28216286582209,-0.0171837039189916,0.029984281867840485,0.021872815566534882,2108.8719219076884,3166047.0
2020-10-30,2120.087890625,2150.142135441155,2104.7492488660127,2118.7458530907284,3006197,2038.7323810546823,1941.7928892508332,2047.8951247288815,1942.8504629388128,43.18363121195284,35.60607670821631,7.577554503736536,68.30449112726329,2098.1259704017343,2012.1683945134596,1926.210818625185,118.2375932883233,78.67535031139384,67.17762040608532,-17.063432221373965,27173047.0,62.441182964163595,0.02224810012883216,0.030647585333052518,0.02254105628049526,2072.633691198552,4795796.0
2020-11-02,2083.035400390625,2133.8923929033926,2076.564411449509,2107.145732233078,1772571,2050.3533412434163,1947.7937039742224,2058.6679624569174,1949.2934146758428,45.36387912012401,37.557637190597845,7.806241929526166,66.12564267777978,2110.745289887563,2019.8693565536767,1928.9934232197904,116.20960188734193,74.31165424056901,70.93221932838753,-23.48397253736476,25400476.0,62.07595428485789,-0.005474994011541612,0.03125577247385362,0.02257871079383676,2118.7458530907284,3006197.0
2020-11-03,2065.587158203125,2103.2147541625814,2058.0137993875887,2103.2147541625814,1781465,2061.777467112812,1952.3738976368695,2066.7673791306743,1955.329545636107,46.2415009785077,39.29440994817982,6.947091030327883,65.36471405664241,2120.6476128673735,2026.916688459202,1933.1857640510307,114.24125869395334,77.91587916197354,76.96762790464548,-25.704957755340644,23619011.0,61.15138132490299,-0.0018655463693679764,0.029340878863287394,0.022610271858837933,2107.145732233078,1772571.0
2020-11-04,2079.775634765625,2122.340499093722,2066.881637961992,2070.7162977726816,2189957,2064.964687594792,1956.184471628267,2067.485364338312,1959.8545163081296,43.80965832387574,40.197459623319006,3.612198700556732,59.290299170695185,2124.9637134037835,2030.903323103626,1936.8429328034686,31.872204819804438,69.1015822748261,73.77637189245623,-43.50632288281625,21429054.0,60.74477273967635,-0.015451801260703557,0.015808349176579823,0.022407891331878843,2103.2147541625814,1781465.0
2020-11-05,2145.780029296875,2152.8740570507857,2093.388843858749,2099.4764605489245,2671841,2072.540317134603,1959.8676624649286,2073.3019272856964,1965.3298866705138,43.69937112847856,40.897841924350914,2.8015292041276467,62.60250199323289,2133.447054565572,2035.1553861332463,1936.8637177009205,75.75629539810438,67.27625783687567,71.43123975789179,-28.959945851216048,24100895.0,62.27427177813547,0.013888992329455396,0.015202627875480492,0.022449825733743982,2070.7162977726816,2189957.0
2020-11-06,2117.739013671875,2155.078969469188,2111.459710967921,2141.60967910019,2395965,2084.396262354311,1964.7773562177,2085.721518524695,1972.2428197069717,46.476019721604644,42.01347748380166,4.462542237802985,66.85683056888656,2149.487935409517,2042.016646872348,1934.5453583351791,118.55945219708497,73.29652545282406,69.8914551881753,-7.644154907495503,26496860.0,61.79771728828747,0.020068440557913902,0.014516615882601069,0.02294366923372962,2099.4764605489245,2671841.0
2020-11-09,2133.221435546875,2156.03771068677,2122.628139869522,2156.03771068677,1691773,2097.422190346805,1969.7248219945757,2098.5062807359814,1979.4504624904932,49.27276948983126,43.465335885007576,5.807433604823686,68.19127907162135,2165.103025716439,2050.8484493791993,1936.5938730419598,130.2592799249369,87.79863308042947,76.12380545670976,-0.0,28188633.0,59.76999254035609,0.006737003351909632,0.013910197694549787,0.02288696772101458,2141.60967910019,2395965.0
