Date,Open,High,Low,Close,Volume,SMA_10,SMA_50,EMA_10,EMA_50,MACD,MACD_Signal,MACD_Hist,RSI,Upper_Band,Middle_Band,Lower_Band,Momentum,Stoch_K,Stoch_D,Williams_%R,OBV,ATR,Returns,Volatility_5d,Volatility_10d,Lag1_Close,Lag1_Volume
2020-10-27,3062.26171875,3083.311476488485,2952.7929371101936,2968.313530734952,1602501,3024.066563706452,3079.4886604928492,3017.3312688957467,3079.4886604928492,-23.88275000084832,-15.814330750654038,-8.06841925019428,43.7258411881445,3154.3984006514384,3041.214327274939,2928.0302538984397,-149.3858860775772,26.79484119899747,29.19231528035652,-82.346056114802,-6707135.0,111.19025179384775,-0.006783788528100354,0.007516382135677962,0.02008895931496941,2988.5874761710256,772978.0
2020-10-28,3037.622802734375,3114.6922073612973,3016.815553117359,3065.074901595683,1412166,3024.4302963269224,3080.0687411201616,3026.011929386644,3078.9234150459015,-18.73093471006132,-16.397651542535495,-2.333283167525824,51.748234568367316,3156.6216671779302,3044.1123345993497,2931.603002020769,3.637326204702731,33.43142522255952,29.833078822424046,-43.21297805156835,-5294969.0,113.70371071045471,0.032598096480991545,0.017608860989443757,0.022584002339958335,2968.313530734952,1602501.0
2020-10-29,3014.48779296875,3064.9780413682183,2998.9671972769565,3027.922666519161,729760,3022.630913413943,3079.191834135776,3026.359336138011,3076.923385691912,-17.44486530361155,-16.607094294750706,-0.8377710088608445,48.86762880539416,3156.349780067196,3045.68623883674,2935.0226976062836,-17.993829129793994,40.04258548158248,33.42295063437984,-54.3132093888823,-6024729.0,110.3039959681884,-0.012121150793796498,0.01864782971821227,0.022880086975298954,3065.074901595683,1412166.0
2020-10-30,3047.9052734375,3065.3173929087056,2962.202396535321,3017.785572575628,1330322,3022.252608683918,3078.821278576164,3024.800470035759,3074.604255765783,-17.04711625070786,-16.695098685942135,-0.352017564765724,48.08116903136686,3153.896908541332,3048.1598393019653,2942.422770062599,-3.783047300248654,47.89184487348553,40.455285192542526,-58.79827793909283,-7355051.0,109.79049599713099,-0.0033478708210160635,0.018358481391346673,0.022754628427692162,3027.922666519161,729760.0
2020-11-02,2957.303466796875,3040.9691654443777,2949.203799225987,3027.631155515065,977309,3011.2087248874864,3076.205081291591,3025.3151401229056,3072.7621734030095,-15.755817741147439,-16.507242496983196,0.7514247558357567,48.94066345303433,3152.7127118016547,3050.1556910421846,2947.5986702827145,-110.438837964311,44.220829207082595,44.051753187383554,-54.22602505077717,-6377742.0,108.50298672722097,0.0032625190566584195,0.01760962644153075,0.01846014269882587,3017.785572575628,1330322.0
2020-11-03,2997.3173828125,3024.090500093629,2966.858314205731,2968.3133697791523,724215,3007.134527810801,3072.140620826066,3014.951181878587,3068.666141888348,-19.29646628676528,-17.065087254939613,-2.231379031825668,44.19379068898277,3153.552901318474,3045.30548911727,2937.058076916066,-40.74197076685596,35.4601706761833,42.52428158558383,-80.59518498158016,-7101957.0,105.09369062594335,-0.019592144052243854,0.020094369515638033,0.014381966785646905,3027.631155515065,977309.0
2020-11-04,3100.4326171875,3113.916275344756,3012.1106894308427,3027.243363338498,1479510,3009.3413585808257,3069.5409234215554,3017.186123962207,3067.0417192001187,-17.149607783164356,-17.08199136058456,-0.06761642257979616,49.440386737923866,3148.0373066115226,3041.946735754013,2935.8561648965033,22.068307700252262,36.926791859008375,38.86926391409145,-54.398414390617596,-5622447.0,107.98720597877623,0.019853022985821145,0.015151151867751097,0.015857195157971675,2968.3133697791523,724215.0
2020-11-05,3112.848876953125,3144.860099433478,3073.174456548564,3114.691852608177,1169897,3022.140946835557,3068.8036867263518,3034.9144382614745,3068.910351882788,-8.296211147341637,-15.324835317935975,7.0286241705943375,56.04442618866937,3151.675836193237,3043.057420500941,2934.439004808645,127.99588254730816,49.82746134542612,40.738141293539286,-15.524016591523912,-4452550.0,108.67502955850507,0.028887168547043762,0.01914018906695267,0.01788174115240594,3027.243363338498,1479510.0
2020-11-06,3140.2529296875,3166.9775019465324,3091.0235417249883,3113.8194159539344,1234138,3031.9383304791268,3068.9976984888467,3049.260797841922,3070.6714916502838,-1.334841651268107,-12.526836584602401,11.191994933334295,55.96588534359026,3141.6829338155394,3040.8748477620125,2940.0667617084855,97.97383643569992,69.38000693077659,52.04475337840372,-21.93754822552879,-5686688.0,106.33781032015072,-0.0002801036813681046,0.018819619396424347,0.017825874749427314,3114.691852608177,1169897.0
2020-11-09,3321.16455078125,3359.626427409509,3245.404557864568,3312.7252753009843,7053871,3064.3521103921225,3071.6177679228804,3097.163430107206,3080.163796891488,20.00156871836907,-6.0211555240081065,26.02272424237718,67.23851189506706,3206.1252226714146,3051.678631353167,2897.2320400349195,324.1377991299587,83.91856000992698,67.70867609537659,-10.782755153166406,1367183.0,116.29989611553813,0.06387841835911812,0.031514347479827426,0.025471778018080565,3113.8194159539344,1234138.0
