Date,Open,High,Low,Close,Volume,SMA_10,SMA_50,EMA_10,EMA_50,MACD,MACD_Signal,MACD_Hist,RSI,Upper_Band,Middle_Band,Lower_Band,Momentum,Stoch_K,Stoch_D,Williams_%R,OBV,ATR,Returns,Volatility_5d,Volatility_10d,Lag1_Close,Lag1_Volume
2021-01-22,1292.5545654296875,1304.7959469357538,1279.648970503901,1292.459694346543,3282665,1293.9731794458883,1170.02231780984,1287.9919305771914,1170.02231780984,39.39985892960476,43.04515572467238,-3.6452967950676154,61.85548436929158,1332.8949975014586,1265.4100062417067,1197.9250149819547,11.577245147978601,81.15856964372121,74.34308436390153,-33.67997326088071,78149266.0,38.34965566246566,-0.02365591856572835,0.021829558187211766,0.018535228476848808,1323.7748032925958,2985423.0
2021-01-25,1291.79541015625,1325.1032671548178,1273.480774442084,1300.0511631785807,4847989,1292.8344534605058,1176.0025544469565,1290.1845183228986,1175.1214882164572,37.82250528212671,42.00062563616324,-4.17812035403653,63.140939400883255,1333.9231102169979,1269.9174838038412,1205.9118573906844,-11.387259853826663,79.31450820699847,79.16384952836414,-27.38591485571434,82997255.0,39.297715451770515,0.005873660018369753,0.01846680647345818,0.01687542151401019,1292.459694346543,3282665.0
2021-01-27,1290.4193115234375,1321.5920464870146,1262.1882748597934,1298.91241558537,8896211,1294.2388869866754,1181.767379898278,1291.771408734257,1179.9760343877872,36.06482093228374,40.81346469538734,-4.748643763103601,62.799066784066056,1335.696362029232,1273.4214508018254,1211.1465395744187,14.04433526169646,66.75951698374256,75.74419827815414,-38.65556093217727,74101044.0,40.733862321445564,-0.0008759252139174389,0.018207388238747943,0.015436378682803006,1300.0511631785807,4847989.0
2021-01-28,1276.65966796875,1295.401280857546,1271.5828491638815,1276.0428322251232,2962948,1293.356370843141,1187.169706427247,1288.911667550778,1183.7433597931729,32.45236847067986,39.141245450445844,-6.688876979765986,56.21599429015291,1333.8145964674852,1276.102209635971,1218.3898228044566,-8.825161435343489,53.454646527189716,66.50955723931031,-73.5945846305392,71138096.0,39.77641261430576,-0.017606717039455044,0.017362985439668747,0.01655167909018768,1298.91241558537,8896211.0
2021-01-29,1266.5533447265625,1299.1021146050682,1257.4435210714505,1292.459517963552,5130876,1293.7359444983647,1192.8443779636468,1289.5567312621915,1188.0067385449524,30.561865051455698,37.425369370647815,-6.863504319192117,59.49817127456372,1332.8439173540098,1279.3760560957203,1225.9081948374308,3.7957365522379405,46.50097537394046,55.571712961624314,-48.246928315462114,76268972.0,39.910854108542324,0.012865309317087625,0.015498984665064686,0.01707433346407946,1276.0428322251232,2962948.0
2021-02-01,1374.875244140625,1387.3538605131916,1268.9257965364925,1277.039300810963,11317043,1290.798966406679,1197.8709228976104,1287.2808348165136,1191.498211574992,27.50231524870628,35.44075854625951,-7.938443297553228,55.30447955510815,1327.724582636668,1282.3533648154921,1236.9821469943163,-29.369780916856598,31.080855738510692,43.67882587988036,-84.91591983846656,64951929.0,45.519226241982096,-0.011930909199295958,0.012508669159058185,0.01677414879686266,1292.459517963552,5130876.0
2021-02-02,1442.5821533203125,1511.6652046119164,1398.7410618945164,1398.7410618945164,14349665,1303.0213277662806,1204.4935907935878,1307.5463306488778,1199.6253821757575,34.50021796548299,35.252650430104204,-0.752432464621215,72.04920680731828,1354.5877204400674,1290.3719223168114,1226.1561241935553,122.22361359601632,40.8058653301445,39.46256548086529,-44.41955585563778,79301594.0,59.026846067622905,0.09529993400067549,0.04607504425117294,0.03366680423533984,1277.039300810963,11317043.0
2021-02-03,1450.506103515625,1478.452413782529,1428.1584613239447,1451.882023804409,6197782,1321.0465023380773,1211.8953440870907,1333.7891839498834,1209.5177994945282,43.82890545473833,36.96790143503103,6.861004019707302,76.23574875041135,1392.5543691562575,1300.9526431649958,1209.3509171737342,180.25174571796856,49.04945438164185,40.312058483432416,-23.51616116097007,85499376.0,60.50431076907931,0.03799199391338104,0.04588927312427624,0.034392839321322956,1398.7410618945164,14349665.0
2021-02-04,1451.6922607421875,1470.860852615383,1432.9031531930505,1447.1372904764253,3957579,1335.8500103578076,1219.2249759891977,1354.3979305910727,1218.836210905583,50.25973424260951,39.62626799654673,10.633466246062781,75.15337591489597,1418.6132745704833,1311.2486704091011,1203.884066247719,148.03508019730452,68.89391516405453,52.91641162528037,-25.382537491228522,81541797.0,58.89383853002597,-0.003267988204407324,0.043052276923020924,0.03466848763806552,1451.882023804409,6197782.0
2021-02-05,1439.0711669921875,1468.013910541981,1433.9468548027176,1456.0572593250154,3270494,1349.0782559610495,1226.8051296422498,1372.881444906335,1228.1389971181097,55.43693682795015,42.78840176282741,12.648535065122736,75.84762337414425,1442.8550156970327,1320.9468554460698,1199.0386951951068,132.28245603241953,76.40916676550124,64.78417877039928,-21.873801051297644,84812291.0,57.12049690211436,0.006163871878150262,0.043670737117566805,0.034592310067765204,1447.1372904764253,3957579.0
2021-02-08,1472.5689697265625,1489.8396763272492,1442.3925528773368,1443.4838598842257,5223019,1364.1806725148176,1234.0104506820776,1385.718247629588,1236.5838936971732,57.85838349266464,45.80239810879486,12.055985383869782,72.76143641273413,1460.5274471278497,1329.0769259803528,1197.626404832856,151.02416553768262,75.30800657554094,73.53702950169897,-26.819641730850964,79589272.0,56.42954165552851,-0.008635236945708002,0.04299644619914866,0.03326503816567808,1456.0572593250154,3270494.0
2021-02-09,1486.4708251953125,1494.1098581024626,1466.1160563787264,1477.5033655544837,3825206,1381.925892752408,1242.1144209646961,1402.40645088866,1246.03171612295,61.809980237944046,49.0039145346247,12.806065703319348,75.64855701311248,1483.487401176402,1337.3801731064566,1191.2729450365111,177.45220237590297,79.2895808004667,77.00225138050303,-13.437814816451295,83414478.0,56.01500283857911,0.023567638416813752,0.019357717141848405,0.03339764188205165,1443.4838598842257,5223019.0
2021-02-10,1473.5653076171875,1484.1460394418748,1450.6483235464998,1480.3502695200286,2578777,1400.0696781458737,1250.2943060648338,1416.5780542761815,1255.2206790012667,64.42867680499626,52.08886698869901,12.339809816297247,75.87896953809887,1503.6847107499618,1347.1542825662743,1190.6238543825868,181.43785393465873,82.47485986566313,79.02414908055698,-12.3179638557083,85993255.0,54.406625199778816,0.0019268341662805888,0.012291599806306215,0.03327646520617203,1477.5033655544837,3825206.0
2021-02-11,1452.3565673828125,1480.2555014167745,1448.6082906593142,1470.2916046787675,2720190,1419.494555391238,1258.0642501084692,1426.344154349379,1263.654832949404,64.94373160033547,54.6598399110263,10.283891689309165,73.24206641663122,1518.951151715676,1356.4254631171893,1193.8997745187028,194.24877245364428,85.9898688165387,82.58476982755623,-16.27461487822426,83273065.0,52.78772188984565,-0.006794787050312334,0.012895777973075935,0.03231012274373133,1480.3502695200286,2578777.0
2021-02-12,1443.673583984375,1465.167153805868,1438.6916360844525,1456.6266716917148,1867284,1435.9112707640543,1265.9395205417381,1431.85006659344,1271.2223560373377,63.51708492990656,56.43128891480235,7.085796015104208,69.69844210238266,1529.8151573170483,1364.8236076312096,1199.832057945371,164.16715372816293,83.25253427554208,83.90575431924803,-21.649818439441162,81405781.0,51.27431094016489,-0.009294029118827929,0.013839644022226913,0.03319900810870352,1470.2916046787675,2720190.0
2021-02-15,1459.141357421875,1465.1671187127718,1443.673549406084,1449.0350973279808,1917477,1453.110850415756,1273.379231014613,1434.9746176360838,1278.1954047154022,61.06990471260701,57.359012074363285,3.7108926382437275,67.7376733060466,1538.5521871901888,1371.9549084112177,1205.3576296322467,171.99579651701788,79.14651523526572,82.79630610911556,-24.636020976537345,79488304.0,49.14711510920223,-0.005211750211134958,0.013372910576856398,0.032714000740631875,1456.6266716917148,1867284.0
2021-02-16,1470.3388671875,1493.6354512146524,1460.4224646882783,1461.3714071604606,3838556,1459.3738849423505,1281.1605577830737,1439.7740339132433,1285.3787773603065,59.44073803654328,57.77535726679928,1.6653807697439973,69.25146409682995,1546.0925539016941,1381.1976063543157,1216.3026588069372,62.63034526594424,77.9769064389745,80.12531864992748,-19.78344126709796,83326860.0,48.82234645045005,0.008513465170876922,0.0072854846725268225,0.015476963247453129,1449.0350973279808,1917477.0
2021-02-17,1469.2950439453125,1486.992844102329,1454.7288002609257,1465.167167386085,2340184,1460.7023993005182,1288.5471236035241,1444.390967271942,1292.4293024593567,57.78973375806413,57.77823256505225,0.011501193011881128,69.72221638624012,1551.5759007277386,1390.874450819298,1230.1730009108576,13.285143581676039,79.0967290514584,78.7400502418996,-18.29035060198942,85667044.0,47.63961054980384,0.0025973959850493777,0.007385289181728743,0.010067400304561954,1461.3714071604606,3838556.0
2021-02-18,1446.757568359375,1471.9994131799087,1437.7901089618483,1463.458931529809,2446843,1462.3345634058564,1295.5171049811222,1447.8578698642814,1299.1363467366293,55.70136989598495,57.36286003123879,-1.6614901352538354,69.20869045689521,1556.9659617795842,1399.0922868818325,1241.2186119840808,16.3216410533837,80.68897956427635,79.25420501823646,-19.859269438083473,83220201.0,46.680302954679306,-0.0011658982635569526,0.006891407368768215,0.009991046889474744,1465.167167386085,2340184.0
2021-02-19,1431.7645263671875,1468.014084444369,1422.3224787519423,1446.046041848975,3044240,1461.3334416582525,1302.0809413698387,1447.5284465887712,1304.897511250839,52.04135151216997,56.29855832742503,-4.25720681525506,64.0315173713341,1560.3863276792613,1405.2058488096513,1250.0253699400414,-10.011217476040429,67.91377186861736,75.89982682811741,-58.10906435407499,80175961.0,46.60968172166127,-0.011898447783998733,0.007730655777424089,0.010601323832380397,1463.458931529809,2446843.0
2021-02-22,1378.0543212890625,1434.753638508139,1373.214737463847,1433.7573183357872,6168108,1460.3607875034088,1308.3230909167305,1445.0246050882286,1309.9508370188762,47.60045487408729,54.55893763675748,-6.958482762670187,60.58697200589869,1558.9064318348412,1412.2707300091138,1265.6350281833863,-9.72654154843849,57.370087905423,68.65761311277228,-49.9214024915725,74007853.0,48.48265476905174,-0.008498155077742098,0.008254229486509853,0.010589918524072504,1446.046041848975,3044240.0
2021-02-23,1410.4132080078125,1421.5157883238596,1385.4559752689154,1387.353860166544,3733776,1451.3458369646148,1313.5232953665263,1434.5390151024678,1312.9862496913338,39.87696420825296,51.62254295105657,-11.745578742803616,49.7120110739954,1554.5899705804334,1416.635864858512,1278.6817591365905,-90.1495053879396,34.554965245468644,53.27960833983638,-88.30463741794655,70274077.0,48.46970393318175,-0.03236493203961832,0.013623800558304441,0.011148119640930244,1433.7573183357872,6168108.0
