Date,Open,High,Low,Close,Volume,SMA_10,SMA_50,EMA_10,EMA_50,MACD,MACD_Signal,MACD_Hist,RSI,Upper_Band,Middle_Band,Lower_Band,Momentum,Stoch_K,Stoch_D,Williams_%R,OBV,ATR,Returns,Volatility_5d,Volatility_10d,Lag1_Close,Lag1_Volume
2021-01-22,761.6709594726562,788.6690534057748,758.4273475256376,770.829304151843,5588252,769.9135016792097,701.2429108270463,764.1242516242922,701.2429108270463,25.81763490990329,23.018892549443457,2.7987423604598334,64.54633214951028,812.8575503377203,733.2442464660047,653.6309425942891,55.33179277023203,73.37904410136149,74.52571572720892,-31.48881633639036,1184324.0,28.285515704777673,-0.018226011013040555,0.014716190914191003,0.023668965421615562,785.1392609690351,4455107.0
2021-01-25,757.998046875,775.5516089951794,748.1718927627921,765.2007101295762,3353172,772.684859510768,704.4683725182659,764.3199713525257,703.7510598193024,24.345537445753052,23.284221528705377,1.0613159170476756,62.08425058540049,814.5737022663607,737.3798192509845,660.1859362356083,27.713578315582367,71.2709546457662,73.28970887283019,-36.816628745391434,-2168848.0,28.220815742464076,-0.007301997980551533,0.014255891287571825,0.022592152597003787,770.829304151843,5588252.0
2021-01-27,734.52978515625,779.4153191224224,728.2811182946775,760.3353847497805,6585102,773.3574212213313,707.5793566734588,763.5955010611175,705.970052953831,22.526625585187276,23.132702340001757,-0.606076754814481,59.95534963463365,814.6686384003881,741.31505838486,667.9614783693319,6.725617105632409,62.17931728140516,68.94310534284428,-45.15660307400264,-8753950.0,29.857486105698417,-0.00635823427159643,0.013991472302120314,0.0218524603818357,765.2007101295762,3353172.0
2021-01-28,729.8074951171875,742.3048289321802,721.3169009680257,723.1295180376839,4622634,770.8197922917792,709.9357278275545,756.2380496023113,706.6429731531978,17.876849140927902,22.081531700186986,-4.2046825592590835,46.752609196452674,811.4817513237822,743.6046495720491,675.727547820316,-25.37628929551954,43.72601273027637,59.05876155248257,-86.84872998977676,-13376584.0,30.511843082559583,-0.048933493637601466,0.024846917478854532,0.027000504323293675,760.3353847497805,6585102.0
2021-01-29,715.1158447265625,763.1496095918322,711.6814801774971,737.0100788520205,8761073,765.444007468893,712.4838517764963,752.7420549204403,707.8338400433477,15.137418326302168,20.69270902541002,-5.555290699107854,51.080702620947505,808.905458450958,746.1231966002968,683.3409347496355,-53.757848228861235,31.709332654933544,45.87155422220502,-72.86666897141993,-4615511.0,32.00872067768641,0.019195124065746194,0.024644242740574425,0.019351948889881374,723.1295180376839,4622634.0
2021-02-01,758.5704345703125,771.6401416632593,707.4361808769806,718.3594538054112,6592083,758.2890258910111,714.6933060952531,746.490672899526,708.2466092104875,11.330835281765644,18.820334276681145,-7.4894989949155,45.705023992386614,806.5783551739677,747.4587925177083,688.3392298614489,-71.54981577881995,17.15905757572138,30.86480098697709,-88.80742831163914,-11207594.0,34.308380685443005,-0.025305793749333394,0.025263661196001222,0.020054037841113752,737.0100788520205,8761073.0
2021-02-02,779.2721557617188,798.8768338910343,765.6777032288177,772.7373018701708,5334431,757.5353641720192,716.8111780655474,751.262787257825,710.7756559814554,12.55717735424048,17.56770289219301,-5.010525537952532,59.19014379139897,807.1034310807895,751.0362753357421,694.9691195906946,-7.536617189918843,35.078978653619544,27.98245629475815,-33.08896675608226,-5873163.0,37.609023499741575,0.07569726795784515,0.04778325449450861,0.03342846703120904,718.3594538054112,6592083.0
2021-02-03,794.8700561523438,819.3877828048044,780.3692947751139,783.2312848537512,8802838,758.5847607221731,718.9290510701582,757.0752413661752,713.6170531921337,14.212011781744422,16.896564670103295,-2.6845528883588727,61.193256496879386,809.4899680608563,754.5183669367116,699.5467658125668,10.49396550153881,48.60235377041863,33.61346333325318,-32.296543621022636,2929675.0,38.254841887948146,0.013580272310114827,0.04765353643127419,0.0335268575264718,772.7373018701708,5334431.0
2021-02-04,826.63818359375,852.4437840270019,796.5872859789744,796.5872859789744,14706560,761.2559583398245,721.191931086029,764.2592494775932,716.8707878112255,16.412010220328057,16.799653780148248,-0.38764355982019083,63.63945385919298,812.3138454254341,759.002153958815,705.6904624921959,26.71197617651353,65.36492887723595,49.6820871004247,-38.51970299118717,17636235.0,40.466103122612616,0.017052435702586966,0.03607402060467076,0.033786527103388975,783.2312848537512,8802838.0
2021-02-05,825.6841430664062,841.1389012372068,802.5020349238741,839.421718824304,15668083,766.6842041253512,724.4336132091055,777.925152995177,721.6767066744834,21.365616059069907,17.71284623593258,3.6527698231373265,70.14031356305478,824.3656664013558,765.5322632637691,706.6988601261824,54.28245785526883,73.40116321667175,62.456148621442104,-8.980263737774935,33304318.0,40.75792541801403,0.053772428457338206,0.039061226763530764,0.03710436070636093,796.5872859789744,14706560.0
