Price,Close,High,Low,Open,Volume
Ticker,ICICIGI.NS,ICICIGI.NS,ICICIGI.NS,ICICIGI.NS,ICICIGI.NS
Date,,,,,
2020-11-12,1212.400146484375,1223.1826697723482,1201.473309362246,1218.1764604716934,546454
2020-11-13,1248.935546875,1255.3857178962994,1205.324324237858,1211.004390483758,904077
2020-11-14,1247.587646484375,1256.7334775039865,1240.0783908499802,1255.3856473235292,42009
2020-11-17,1279.6461181640625,1288.69570076561,1241.9075782964633,1251.4865858654798,952298
2020-11-18,1262.3653564453125,1275.6027434051775,1230.0180198145435,1270.8853965483245,769769
2020-11-19,1248.1171875,1298.5156287148022,1237.1903487171305,1259.3328890339023,903121
2020-11-20,1305.73583984375,1331.9699328576705,1250.571993581026,1255.3855886294518,1084021
2020-11-23,1302.4144287109375,1329.5149931689891,1293.9425716774106,1309.2978933452753,568127
2020-11-24,1321.0914306640625,1330.9111195592025,1301.5001183224301,1304.4845243576642,879626
2020-11-25,1331.2960205078125,1345.592374957846,1319.7433918581828,1328.5522947074087,838234
2020-11-26,1402.729736328125,1413.27146214769,1338.1793817338482,1342.0302576525069,2679932
2020-11-27,1397.2901611328125,1419.0475836192982,1368.6010924209484,1414.1858064234295,1557368
2020-12-01,1416.303955078125,1443.982123879919,1404.65507971238,1415.1968048221734,1102450
2020-12-02,1464.8250732421875,1472.9600014055877,1424.4389425612876,1429.4451516397985,1035487
2020-12-03,1426.8458251953125,1469.4461415065866,1421.7434849397328,1460.0115656939283,1202087
2020-12-04,1396.18310546875,1439.2647768838347,1382.945720397076,1424.8239931692813,938899
2020-12-07,1388.9627685546875,1403.5479841872138,1379.7687555516413,1403.5479841872138,514977
2020-12-08,1409.8057861328125,1419.9143360560602,1391.1771962067105,1398.8307655694036,534043
2020-12-09,1399.2156982421875,1453.7055654705136,1390.1661169135243,1424.8239979446093,1253668
2020-12-10,1395.7020263671875,1403.6926419687468,1372.452336412696,1398.975294837203,575732
2020-12-11,1411.87548828125,1421.3582462008085,1384.1009532437802,1403.6923774082318,697751
2020-12-14,1434.2108154296875,1438.2061232994279,1414.2343936004102,1424.5354412226775,1086597
2020-12-15,1401.4298095703125,1450.7210861386889,1396.038607411735,1439.986747253313,1270972
2020-12-16,1424.1982421875,1434.451222415356,1404.9438633631328,1408.168948312334,554075
2020-12-17,1422.4654541015625,1434.4512582110674,1409.420565114767,1434.4512582110674,566898
2020-12-18,1406.9656982421875,1432.3334390382015,1393.1507034804185,1410.3833978522573,794647
2020-12-21,1379.2874755859375,1421.984157601068,1351.657487067465,1400.371045362453,667988
2020-12-22,1403.451904296875,1414.0898794863115,1357.818996971134,1381.5018625393539,623046
2020-12-23,1403.8367919921875,1419.769838372773,1388.3370396711487,1405.569733191557,595095
2020-12-24,1428.72314453125,1439.264870319473,1402.9222289451852,1402.9222289451852,590435
2020-12-28,1441.8160400390625,1459.4819090357134,1435.4139356017472,1440.9977524461879,626624
2020-12-29,1453.994384765625,1460.6370510828433,1429.300621763971,1452.742803202424,425237
2020-12-30,1453.802001953125,1482.8761875358296,1440.46836672409,1463.3329439736785,721897
2020-12-31,1464.151123046875,1472.478665647093,1436.280455853602,1452.7429267482598,403848
2021-01-01,1462.562744140625,1467.0875942194136,1448.8921805412908,1461.4075282801857,172139
2021-01-04,1491.6849365234375,1496.9318256870222,1467.1837845051807,1471.9973795987016,586835
2021-01-05,1525.1876220703125,1532.6486945469069,1474.7893043935853,1491.2517762896728,776027
2021-01-06,1551.6143798828125,1565.8144870967083,1516.8121772351433,1529.76070256818,1321608
