Price,Close,High,Low,Open,Volume
Ticker,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS
Date,,,,,
2020-11-12,153.92208862304688,154.53613950851116,150.5243453873034,151.62962948540076,46367792
2020-11-13,153.18521118164062,154.57705716255708,151.91617036352145,153.26707712587364,28198725
2020-11-14,154.41331481933594,155.5595379968916,153.96300839497633,154.7817428054863,7767144
2020-11-17,153.38990783691406,155.06830350484125,152.61210009667866,154.74081471424486,20950589
2020-11-18,150.68809509277344,154.29052208373963,149.62373768861144,152.93961508535173,26595992
2020-11-19,153.8402099609375,157.0332820566576,149.58279299287457,149.66467144131505,48984610
2020-11-20,156.95140075683594,157.19702360479783,152.3255558406244,154.57707570996394,45307312
2020-11-23,156.25546264648438,157.6063693869285,154.45423700203182,157.1970021937157,23180456
2020-11-24,160.103515625,160.8403715933942,156.05078281304074,156.05078281304074,45411815
2020-11-25,158.71168518066406,162.06848907905737,157.6063886269011,160.4719593292084,41659179
2020-11-26,159.48951721191406,160.34919111936978,157.64736419289454,159.73514011302996,24222956
2020-11-27,158.54791259765625,160.26725984603635,158.1794846138307,159.20290262051037,31385396
2020-12-01,159.16197204589844,160.75851421734487,157.5245031462785,159.6532177129429,15893346
2020-12-02,160.43101501464844,162.72347400231698,158.46605730687338,159.65321977585816,28425948
2020-12-03,160.6356964111328,161.45443086021393,159.2847895673075,161.45443086021393,28009042
2020-12-04,162.27317810058594,163.21473028698543,160.88133192601413,161.16789400293945,22152332
2020-12-07,166.32591247558594,166.81715818396142,161.78194589115049,162.27317910662867,35693450
2020-12-08,165.75277709960938,167.59492950314566,163.3784523322097,166.93993948330922,30853963
2020-12-09,168.1680450439453,170.13301514970544,167.55399422831323,167.84055627276655,39684395
2020-12-10,174.14480590820312,174.9226010964432,166.32588982107313,169.19146024619647,65227495
2020-12-11,177.09226989746094,178.44317678753367,174.67700568856594,175.57760611764886,60322445
2020-12-14,176.76478576660156,178.9753790636626,176.02792966284647,178.44319410615248,26990063
2020-12-15,174.84075927734375,177.1741451640426,173.24422946162403,176.2326054630251,23255609
2020-12-16,175.20916748046875,176.4782083416401,174.79980026672933,175.00448387359904,19551630
2020-12-17,174.43138122558594,176.10978938664056,172.95765668190634,175.37292086835248,22386185
2020-12-18,175.61854553222656,176.8057080267555,171.7295567616994,174.47232226017724,23775053
2020-12-21,166.16213989257812,175.78226885585033,163.05094675055784,175.6185244784588,41834797
2020-12-22,166.53057861328125,168.86397674362428,161.2088048007549,166.28496827778915,40986353
2020-12-23,170.0920867919922,170.50145402855534,165.38436357151588,166.2030980446422,23695667
2020-12-24,170.78799438476562,172.46638984703924,168.3317912775613,171.93421750430298,22768284
2020-12-28,171.52488708496094,172.0979987675722,170.17398008359885,171.11551981268178,15741000
2020-12-29,173.2032928466797,174.7998226864542,172.01613027314977,172.34361908898646,26546469
2020-12-30,172.87574768066406,174.79977834106063,171.5657802567487,174.14478838265578,18925262
2020-12-31,171.11550903320312,172.99860086564073,170.74708100994067,172.38454999590434,18245270
2021-01-01,175.08636474609375,175.37291430395499,171.36112055072866,171.85235371830342,19527333
2021-01-04,174.71791076660156,176.84662514045024,173.65356607257237,175.20915638914977,26891799
2021-01-05,173.12142944335938,174.59515422851035,172.42551252599546,173.94016404701006,18024083
2021-01-06,168.1680450439453,173.1623300082445,167.43118906234517,173.1213907886232,49067837
2021-01-07,166.03933715820312,169.96926473748337,165.4662255825133,168.74116314976425,34952401
2021-01-08,164.97496032714844,168.65926465207235,163.95154245911402,167.30835806342446,56427360
2021-01-11,165.79373168945312,168.7411808055354,164.77031359260465,167.0218334056713,42970983
