Price,Close,High,Low,Open,Volume
Ticker,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS
Date,,,,,
2020-08-18,1363.6529541015625,1369.2296316396717,1312.5166141232862,1313.1140935805029,4261949
2020-08-19,1349.960205078125,1375.15499684532,1344.3336867437563,1366.6405192137793,3396764
2020-08-20,1332.781982421875,1344.3835387539843,1324.6161458485008,1337.4126611456304,2841389
2020-08-21,1333.82763671875,1346.3751918569972,1325.5124000460296,1336.4167954675222,2485166
2020-08-24,1381.4783935546875,1390.6899092442754,1336.765174165172,1341.993331718722,6029138
2020-08-25,1394.27490234375,1399.1545403556997,1374.8063124598962,1386.20862645917,4562237
2020-08-26,1430.7227783203125,1435.6522575314552,1397.3621500035676,1404.1339082570241,5718648
2020-08-27,1414.09228515625,1439.8347154714272,1405.6774888449152,1435.0049175423635,4283571
2020-08-28,1460.9962158203125,1467.8675331986574,1395.1712442410578,1404.1338004139125,10645702
2020-08-31,1395.519775390625,1495.2531339452862,1368.2835871067755,1481.80929957415,6973753
2020-09-01,1424.6978759765625,1436.0006305522622,1380.3331754160065,1413.9427602156868,4258214
2020-09-02,1417.5777587890625,1431.5195140563944,1401.2958046286346,1419.0715182819908,3325250
2020-09-03,1390.88916015625,1431.0215457998354,1384.2170832719355,1427.834907614407,2395149
2020-09-04,1374.30859375,1388.8975477562046,1348.366921560285,1374.2587531412064,4101756
2020-09-07,1363.0556640625,1373.2630215468037,1350.7570674061014,1373.2630215468037,2321547
2020-09-08,1345.08056640625,1366.4413998326709,1342.093047456747,1366.192439920212,2823869
2020-09-09,1320.6328125,1344.6325244129114,1307.6370560849114,1337.4126867517423,3443401
2020-09-10,1314.0103759765625,1337.4624476059,1309.6286573447865,1324.466691965766,3289948
2020-09-11,1324.815185546875,1330.6408228855873,1305.5457136284647,1311.5207512194415,3500314
2020-09-14,1299.2718505859375,1342.341912393918,1294.5914531878532,1331.4375176247381,3891113
2020-09-15,1318.4417724609375,1323.3214107492731,1283.6372275235074,1302.6577393209468,5029913
