Price,Close,High,Low,Open,Volume
Ticker,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS
Date,,,,,
2020-11-12,676.3719482421875,686.4596972221123,674.1575521106048,678.3813086219117,4699639
2020-11-13,679.1602783203125,681.9077869195676,670.9998969576845,674.8955755196105,3918289
2020-11-14,681.1286010742188,683.9991008981318,679.8983868639704,683.9991008981318,475390
2020-11-17,668.41650390625,687.2387946105808,667.5963609566718,687.2387946105808,5977903
2020-11-18,667.84228515625,672.4351149610575,656.3192886012515,671.6969664035302,5816221
2020-11-19,659.845947265625,672.886239143354,658.5747358070216,668.4164504143495,7170339
2020-11-20,671.9020385742188,675.3876457319122,659.3948599495537,667.5552914243693,7455575
2020-11-23,688.2637939453125,690.5601835942128,669.441508145815,676.617757084591,7116516
2020-11-24,689.330078125,703.1905125683791,685.106322346664,692.1185838893933,8465615
2020-11-25,676.3719482421875,693.8409842890167,674.5676236143217,689.3301977481307,5610232
2020-11-26,690.6013793945312,693.0208111728587,672.189159666061,675.8798030391708,8414555
2020-11-27,674.2394409179688,695.3171229233764,667.8833336046339,690.5603042358741,11723771
2020-12-01,684.0811157226562,685.3933742875676,668.4984019243493,675.7976931476272,8078785
2020-12-02,691.5034790039062,695.0300833239128,681.7847559860132,685.7624789293452,7062229
2020-12-03,707.1272583007812,708.6035055925886,691.6265365929222,695.891289925129,9633229
2020-12-04,704.092529296875,711.76084375135,700.7709612726783,710.2435997333648,5577388
2020-12-07,701.4681396484375,705.2818237611535,697.4494698895192,703.6825352604163,5314265
2020-12-08,708.4393310546875,718.1990502658128,702.0422273126463,704.5026556793963,8722526
2020-12-09,713.975341796875,721.7257016729403,708.6854104492402,710.3256961348606,5952003
2020-12-10,710.8588256835938,719.9213942977591,709.4235756750027,713.9753585478819,4641898
2020-12-11,707.168212890625,723.2019965143852,701.3862154786743,714.3444632388918,5637035
2020-12-14,715.984619140625,718.158017446256,703.7644721700768,710.3256141553288,5143894
2020-12-15,726.6466674804688,729.1070963771294,713.5243800316115,717.3790619812241,7527270
2020-12-16,725.867431640625,731.5674345559054,720.4545087622215,726.8516130887568,4378179
2020-12-17,721.1925048828125,727.4666169232617,719.2651894494932,727.4666169232617,4863371
2020-12-18,730.460205078125,742.2292342388954,727.179633877069,733.8227705361896,11568187
2020-12-21,713.893310546875,746.740019688036,697.1213802688968,727.1796339235086,8875855
2020-12-22,749.446533203125,753.9163217881952,715.1645717697103,721.0286132240979,10251896
2020-12-23,756.663818359375,766.8336103268365,750.2667137606719,754.5314668456573,10723068
2020-12-24,753.9984130859375,761.2977054803843,746.904206489815,761.0516726029706,4390561
2020-12-28,756.0076293945312,760.6824534054049,749.2004541087194,758.6320963881396,3884750
2020-12-29,767.57177734375,775.035057878074,758.8372352398815,761.912771183842,6760167
2020-12-30,771.5084228515625,779.1357416796535,763.5530268460604,769.2940270479105,6382809
2020-12-31,775.9780883789062,779.01257652916,766.8334766292415,770.1550447785337,3468390
2021-01-01,779.5457763671875,783.6464906037324,772.5745621650611,772.5745621650611,3142822
2021-01-04,804.068115234375,807.5947196755465,781.3091498711406,786.5170372375454,5259092
2021-01-05,813.0485229492188,816.698168322836,793.2421048949972,793.2421048949972,7150252
2021-01-06,802.2637329101562,818.5025510660905,792.3399745510798,818.420556805435,5995748
2021-01-07,789.4285278320312,810.4652129588761,786.8451077660911,810.3011743695586,5261000
2021-01-08,815.7552490234375,823.0134944974782,795.5387041978613,799.5574248915739,8034775
2021-01-11,865.33251953125,868.5721431783805,826.7038194206224,832.4448181665989,13384331
2021-01-12,871.07373046875,873.4932120272639,851.8823671056425,862.7903074261759,6700542
2021-01-13,866.0298461914062,875.0924651880815,853.7687500101151,872.6320365137008,6691409
2021-01-14,842.8607788085938,860.3298618064697,825.5557844520928,860.3298618064697,15021108
