Price,Close,High,Low,Open,Volume
Ticker,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS
Date,,,,,
2020-08-18,2486.3056640625,2520.1888529635767,2470.278271785147,2488.729005608768,1530968
2020-08-19,2493.87353515625,2549.7785426422415,2484.0103633492404,2504.8418870512446,2016727
2020-08-20,2513.429443359375,2520.9541746826512,2459.5224417000836,2475.9751757126146,1185217
2020-08-21,2579.23974609375,2593.0991255058043,2514.2794969073225,2532.6876755563476,2012976
2020-08-24,2563.594970703125,2614.993517424995,2551.691244725577,2582.258270986737,1706107
2020-08-25,2525.077880859375,2595.819982515299,2514.9597967807185,2588.2101420442586,1323587
2020-08-26,2687.478759765625,2704.994325659881,2610.3171059022284,2644.327752233202,4651022
2020-08-27,2671.32421875,2695.3442423609454,2642.202597203987,2685.9913128133207,1431518
2020-08-28,2601.21923828125,2690.2420614396756,2593.864311634638,2652.0226400420024,1838010
2020-08-31,2555.94287109375,2626.3873044946426,2521.974776338274,2610.3173555998437,1808588
2020-09-01,2547.057373046875,2613.973277825883,2529.966940323772,2576.3490005248154,1357833
2020-09-02,2502.801025390625,2584.6391442259924,2445.4929610009162,2580.515270269054,2809547
2020-09-03,2500.972900390625,2556.0276364607726,2492.0876601788336,2529.5419275473205,1512714
2020-09-04,2478.69580078125,2530.817156490274,2438.223257215395,2481.7993967316474,1508195
2020-09-07,2431.888671875,2495.446067266652,2424.9590857122566,2491.279846120937,1476038
2020-09-08,2434.4814453125,2468.492083574995,2424.958508115894,2441.113561290579,1263479
2020-09-09,2469.1728515625,2482.7771096978304,2406.4231693963866,2420.707681955385,1995585
2020-09-10,2507.22216796875,2514.57688671636,2455.781068803982,2482.7770175392116,1629594
2020-09-11,2544.208984375,2557.345555376634,2507.222405439312,2507.562428878477,1525239
2020-09-14,2575.03125,2583.959045319465,2513.3869489846456,2563.51010118988,1537220
2020-09-15,2582.3857421875,2594.75715612821,2555.0923234526895,2575.0310230586956,915275
