Price,Close,High,Low,Open,Volume
Ticker,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
Date,,,,,
2020-11-12,79.71678161621094,80.32675386431063,78.72821416718327,80.13745055815895,26079694
2020-11-13,79.44334411621094,79.9060810711891,78.32857261491407,79.3381768857926,11968619
2020-11-14,79.08578491210938,79.88506053416303,78.66511593447616,79.50645388974259,1162700
2020-11-17,78.58096313476562,79.61159841240305,78.1813254377984,78.66509348286793,16872514
2020-11-18,77.99203491210938,79.80090888059584,77.71859556546791,78.5809702247082,16685757
2020-11-19,79.84297180175781,82.95592028829968,75.04734213510805,75.08941016310592,64832376
2020-11-20,80.70535278320312,81.60979555066562,79.54851322133834,81.39946108487203,27479934
2020-11-23,81.92530822753906,82.40907642255289,80.13745932303,80.76846851065505,20909280
2020-11-24,81.82012939453125,83.16626654196554,81.29429323404423,82.03046385872607,15308572
2020-11-25,82.15666961669922,83.0611067526424,81.42049892605206,81.82013672610715,19854793
2020-11-26,83.14523315429688,83.7762365300066,81.12601892861333,82.09356086144733,24879552
2020-11-27,80.93672180175781,83.14523362936053,79.38024451717236,83.14523362936053,46793847
2020-12-01,80.91567993164062,82.64042353631383,80.62121512957111,81.96735216550393,18193922
2020-12-02,81.67290496826172,82.11460511941921,79.73782649970417,81.12603186536053,15836732
2020-12-03,81.37842559814453,82.07252820592419,80.34778441596212,82.03046587660053,21308517
2020-12-04,81.75701904296875,82.85075932503955,81.08395336694406,81.69391984905232,14838659
2020-12-07,81.39945983886719,82.97696830817178,80.9787909137193,81.18912537629323,22078115
2020-12-08,80.60018920898438,81.86219606103212,80.38985473364308,81.60979925517282,15896364
2020-12-09,81.06291961669922,81.92529431901974,80.3898482090969,81.14705568228227,18701467
2020-12-10,81.08396911621094,82.19874077755145,80.55812718293868,81.18913636172775,13612880
2020-12-11,81.23118591308594,82.13562864676064,80.83155386641992,81.60979250192062,14876364
2020-12-14,81.73599243164062,82.8718008081315,81.10498904596513,82.45113188434783,20316890
2020-12-15,81.10498809814453,81.90425790285546,80.49501588351158,81.77805950947014,16084083
2020-12-16,82.53524780273438,82.80868141420774,80.9998076407503,81.90424452747902,35024972
2020-12-17,83.44178009033203,84.3482876965242,82.70793920558232,83.44178009033203,23058726
2020-12-18,83.70079040527344,84.08929202615089,82.9022001621445,83.4417873730565,20310375
2020-12-21,80.0747299194336,83.398588245928,79.62147917259063,83.31225783718799,21609326
2020-12-22,82.14675903320312,82.47051128473589,79.85890627610142,80.05315996897893,23934507
2020-12-23,81.99568176269531,82.7511037592633,81.5855931940289,82.66476747484032,9836093
2020-12-24,82.01725006103516,82.98851261654413,81.77983409839815,82.12516747221457,12945145
2020-12-28,82.68635559082031,83.01010787943893,82.01726401473799,82.10360030032773,6879688
2020-12-29,81.88775634765625,83.16118421676747,81.58558523654338,82.70792755009815,8549660
2020-12-30,82.10359191894531,82.2978456142446,80.63591619801136,82.01725564216903,19132583
2020-12-31,81.95249938964844,82.44891830164082,81.17549638434681,82.23308348295768,23272111
2021-01-01,81.80142974853516,81.97410232096613,81.36976002724835,81.58559488789176,3074621
2021-01-04,81.34817504882812,82.18993330761957,81.15392134144702,82.01726074332745,7133203
2021-01-05,81.15391540527344,81.80141990932069,80.37691234237457,81.80141990932069,10478882
2021-01-06,84.67204284667969,85.29796046485222,80.72225999058679,81.15392973617983,54265234
2021-01-07,85.06053161621094,87.11096259849108,84.39144595342479,85.47062015462487,40129922
2021-01-08,87.86636352539062,88.06061717710723,85.27634606193375,85.79435189658247,29487917
2021-01-11,87.86636352539062,88.49228675435005,86.95985624220205,88.06061717710723,12726089
2021-01-12,87.93112182617188,88.38437844178625,86.31236074517902,86.78719849991572,31454127
2021-01-13,88.4923095703125,89.18298224295573,87.45629763390022,87.97430360210636,23792586
2021-01-14,88.53546905517578,89.57148095882253,87.8879645428439,88.90238944980945,12024674
2021-01-15,87.62898254394531,88.81607435474334,87.41314766925477,88.03906529291994,13530190
2021-01-18,84.49935913085938,87.1972944983971,83.98135319833435,86.87354225429257,26118654
2021-01-19,86.18286895751953,86.33395450790299,84.28352364455526,84.41302219922999,19382828
2021-01-20,84.67204284667969,86.59296970163136,84.24037310108663,86.33397253819204,21158179
2021-01-21,84.24034881591797,85.34110400789157,83.8086791947685,84.80151698145471,12509109
2021-01-22,83.83026885986328,84.73677632745273,83.31226877473685,84.17560810484211,16720401
2021-01-25,82.10359191894531,84.95261293893162,81.84458894351116,83.93818803383643,9393599
2021-01-27,83.03168487548828,83.89502426867595,81.71509464283507,82.01725991751378,18874916
2021-01-28,80.85175323486328,82.42734641718882,80.20424870610802,82.42734641718882,16072463
2021-01-29,79.62149810791016,81.58559295118258,78.99557468494457,81.45609437982874,13415015
2021-02-01,81.54241180419922,81.77982774840147,78.77972160860679,79.62147969240351,9485240
2021-02-02,83.83026885986328,84.45619221614741,81.6719205346001,82.44892358973703,10803602
2021-02-03,89.13980865478516,90.65065247233103,83.95977270891355,83.95977270891355,73411707
2021-02-04,88.64339447021484,89.63623832495603,88.14697547029185,89.13981932503305,23523019
2021-02-05,89.39881896972656,89.91681909394555,86.87355006761221,88.77289556620511,28755118
2021-02-08,91.75141906738281,92.11833949637783,88.7944803465103,89.13981963169776,28436890
2021-02-09,90.97441101074219,93.8666002891689,90.65065874173449,90.65065874173449,27738169
2021-02-10,90.84490966796875,92.37734063945989,89.35565269301523,90.88807780961126,34189378
2021-02-11,92.26941680908203,92.72266762763398,89.93840172601035,90.15423656434838,20504448
2021-02-12,91.79458618164062,94.53569001415174,90.88807861865885,94.53569001415174,25066544
2021-02-15,91.7082290649414,93.00324375709063,91.31972758474356,92.37732047712632,8599603
2021-02-16,97.36312103271484,99.24089123661875,92.07516725550407,92.11833539609296,80200957
2021-02-17,99.30562591552734,99.80205070621793,95.91702378363081,97.3415313132883,39034960
2021-02-18,102.08990478515625,102.86690788276718,98.63654727596126,99.7157214975847,44291912
2021-02-19,100.23373413085938,101.91725071245149,98.7444712640341,100.79490242145991,36335681
2021-02-22,97.10413360595703,100.96758011420789,96.52137828698964,100.34165665033633,25800846
2021-02-23,97.60054016113281,98.89554335847916,96.97461677725833,97.44945460072572,18293559
2021-02-24,96.1544418334961,98.50704386279781,95.65802288696207,97.62211753168584,11421326
2021-02-25,98.22647094726562,100.49273110457615,95.31269450524866,96.56454136733566,30696079
2021-02-26,92.50682830810547,98.09695269222277,91.16865120425442,95.61485217157278,38070699
2021-03-01,98.09695434570312,98.76603998145927,93.84500699376787,93.8881751310509,31441940
2021-03-02,97.14727783203125,99.00345502370585,96.41344292469466,98.85237532697693,18223787
2021-03-03,98.20487976074219,99.3488091448959,96.56453724952912,99.28405400624946,19350542
2021-03-04,97.19044494628906,99.26246280054887,96.28393750098128,96.28393750098128,22865747
2021-03-05,95.07526397705078,97.55736446833555,94.68676246243724,97.55736446833555,17342685
2021-03-08,96.7899169921875,98.43862062037374,95.40500713714968,95.77871448551052,15749448
2021-03-09,94.9653549194336,97.64724740608442,93.75630556557566,96.9437993166557,12585004
2021-03-10,94.5916519165039,96.26234195119063,94.08605062880413,95.84466795172058,10661165
2021-03-12,96.7459487915039,97.11965613376944,94.70155751853632,94.83345738455574,18173078
2021-03-15,98.54853057861328,99.58171934032805,96.61405291851345,97.16362077440505,30092241
2021-03-16,98.68042755126953,99.88947679881402,98.2627536077498,98.98818196363796,14767699
2021-03-17,96.92182922363281,98.92225416239424,96.43820823836924,98.9002738298252,12571132
2021-03-18,97.18560028076172,98.2627556544691,96.78991262050755,97.16361995198926,14232655
2021-03-19,101.20845794677734,102.04379405874053,96.3502737851017,97.55932325164815,70334403
