Price,Close,High,Low,Open,Volume
Ticker,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS,HINDUNILVR.NS
Date,,,,,
2020-08-18,2047.317626953125,2049.5827738351213,2023.8797334458804,2037.748256059717,1339001
2020-08-19,2028.1326904296875,2053.928050333078,2024.804154953608,2039.5972446701642,1585107
2020-08-20,2020.82861328125,2032.0159784793584,2011.998942072372,2021.106028878451,1768939
2020-08-21,2035.9454345703125,2042.0937227639897,2022.4466486624526,2033.12545643669,1374411
2020-08-24,2028.8720703125,2044.8208694240525,2025.9134976512241,2039.5971501498288,1665474
2020-08-25,2014.7265625,2032.1082632830237,2010.9357427640111,2028.8722747314494,1774886
2020-08-26,2018.1475830078125,2021.1061562068232,1997.0673821622775,2017.500430390008,2148146
2020-08-27,2007.46826171875,2022.9547756548645,2001.6897117425876,2017.4999147672108,2172203
2020-08-28,1989.624267578125,2017.7773209356808,1983.1985644605802,2014.6338797014473,1939520
2020-08-31,1957.6346435546875,2004.001650271093,1942.1941734434536,1989.6708426220957,3534275
2020-09-01,1998.59228515625,2010.8428109003162,1952.4564332099483,1987.7748849271652,1738003
2020-09-02,1980.1011962890625,2020.1813140218678,1975.3860343776144,2007.237360522414,1667810
2020-09-03,1977.790283203125,1991.9362240143064,1967.5277100173337,1990.5956450601566,1590711
2020-09-04,1964.38330078125,1979.4075307037808,1954.5367419218653,1955.4613099170979,1590491
2020-09-07,1999.471435546875,2010.011423559016,1945.060502443551,1965.6321464979155,2362992
2020-09-08,1980.6558837890625,2007.5609040442557,1970.3930882547015,1991.519558259606,1804209
2020-09-09,1971.41015625,1982.4586989194459,1950.8385178508618,1961.9333340661274,2009898
2020-09-10,1972.935791015625,1981.9042822231336,1958.420116896999,1980.4248829637454,2137794
2020-09-11,1996.37353515625,2005.3880735227074,1964.2447958501577,1964.7070798689504,1934110
2020-09-14,1963.3204345703125,2006.035437260161,1955.4616054232217,2003.5391484407194,2096908
2020-09-15,1964.19873046875,1975.8021057150938,1949.9141979191074,1975.7095586116798,1224058
2020-09-16,1981.8116455078125,1996.0961769540215,1953.3349039870345,1964.7071363210177,2087841
2020-09-17,1967.665771484375,1983.24483415004,1962.1646364728572,1973.9528796652376,1741644
2020-09-18,1940.3909912109375,1967.0648707030891,1932.3472940314264,1960.0843365294852,4475166
2020-09-21,1884.084716796875,1940.6682332895523,1869.5689314698466,1940.390817744446,3483963
2020-09-22,1873.91455078125,1899.7561823841727,1849.182355682685,1886.627361345933,2345687
2020-09-23,1897.722412109375,1904.6103997207172,1873.036374648028,1881.4961958406113,2410295
2020-09-24,1905.442138671875,1924.0260461300113,1881.5421908329956,1889.817029452063,3798089
2020-09-25,1922.2232666015625,1951.7631709169873,1914.6418536690267,1924.9506972284073,2528873
2020-09-28,1907.6612548828125,1934.5200012068594,1904.6101352493831,1925.875199866245,1523704
2020-09-29,1879.831787109375,1913.1625117510391,1872.019231928436,1909.233097385959,2298844
2020-09-30,1912.238037109375,1938.8193708779688,1880.5715786198325,1885.1481457237578,2417367
2020-10-01,1936.969970703125,1949.8213756842945,1913.8557705754029,1932.3471306775807,2131531
2020-10-05,1951.8096923828125,1963.1356525347103,1925.1358102250124,1941.5931688967821,1646110
2020-10-06,1956.29345703125,1978.5756374437128,1949.0357332352137,1959.1597082912278,1679499
2020-10-07,1977.9747314453125,1987.8212908052674,1953.6122732425722,1962.8579536649222,2428544
