Price,Close,High,Low,Open,Volume
Ticker,HINDZINC.NS,HINDZINC.NS,HINDZINC.NS,HINDZINC.NS,HINDZINC.NS
Date,,,,,
2020-11-12,152.2269744873047,153.02536566907222,147.83580775944125,149.69872728496193,1790385
2020-11-13,151.66143798828125,152.22697055982704,149.69872342271344,151.66143798828125,383354
2020-11-14,152.16043090820312,153.0253588801183,151.0626443509878,152.9920904673342,183740
2020-11-17,149.1331787109375,152.09389467706652,148.03539222270766,151.6946940529319,827016
2020-11-18,151.19569396972656,153.02534483184647,146.77126958216485,148.36805172826854,900958
2020-11-19,149.0334014892578,152.9588307712173,148.03540996142794,151.19571646622248,705801
2020-11-20,147.4033660888672,150.33080414880143,146.63823307968045,149.69874481223562,591504
2020-11-23,146.27230834960938,149.66547374742512,145.40738025334807,148.368086679081,729048
2020-11-24,148.16845703125,149.0333849565056,145.64021007746197,146.03941070514725,537123
2020-11-25,145.97288513183594,148.60093752110978,145.04143046491737,148.33480036477985,633337
2020-11-26,147.03741455078125,147.63620539082896,145.7400276292815,146.77128754455885,581412
2020-11-27,152.8257598876953,156.7511991322687,147.23701166245485,147.30353833650872,2822358
2020-12-01,151.42857360839844,156.3519940407592,151.02937296703124,154.35601113811123,1010004
2020-12-02,154.52235412597656,156.35200525125722,151.9941069042607,153.025366841656,1639274
2020-12-03,158.41453552246094,159.07986324804526,155.02136006114281,155.354023923935,1566300
2020-12-04,160.47703552246094,163.00528275479093,158.68065280415362,159.01331664651033,1772775
2020-12-07,159.6786346435547,162.27340839567478,159.01330699920655,161.00928993225097,655767
2020-12-08,158.01531982421875,161.80768546958112,154.72194992566972,160.31069822914114,1984773
2020-12-09,161.7744140625,164.50226148877337,156.55159810042238,158.44777581196868,2048914
2020-12-10,159.47903442382812,162.3399453268096,157.08386099386942,161.77441276790722,669991
2020-12-11,160.47703552246094,165.93272050669214,159.84497625240215,160.31070360128257,1487906
2020-12-14,161.3751983642578,164.46896739330882,160.61006559485782,161.97398909501197,440451
2020-12-15,161.84095764160156,163.47100842196133,160.67663420533106,161.40849871182468,542406
2020-12-16,161.10910034179688,163.0052883693808,159.3459859774151,162.33996066175067,1099848
2020-12-17,161.04254150390625,163.6373149846786,159.67861794520564,161.4750003666706,900827
2020-12-18,160.8429718017578,162.6726229804748,159.37925288920323,161.40850440874473,549963
2020-12-21,156.01931762695312,163.87018510725682,152.89228002902772,161.27540145205583,1719159
2020-12-22,154.62213134765625,158.28143317530993,149.56564764070004,153.1584126470135,962929
2020-12-23,159.6786346435547,160.6766261100769,154.72194572357984,156.35199642181396,540388
2020-12-24,160.7764129638672,164.76837862556067,160.0445586838129,162.33993690886794,1119509
2020-12-28,160.87620544433594,163.67057915559832,159.81167729142987,162.6725878192837,348562
2020-12-29,159.44577026367188,161.94074899814677,159.01331134386734,161.6746219939739,446298
2020-12-30,159.14637756347656,159.94476874172264,158.34798638523046,159.57884664276023,439356
2020-12-31,159.04656982421875,160.64335205371847,158.48103728555344,160.01129284421208,496391
2021-01-01,159.04656982421875,159.67862903372514,157.8157096645796,159.11309649505984,658536
2021-01-04,162.3732147216797,163.57080651995048,160.01129953799725,160.3439633624006,886735
2021-01-05,170.9226531982422,172.31984519307744,161.77439886849388,162.60605835301646,3891253
2021-01-06,183.03164672851562,186.22521143419308,170.95595353592435,171.15554371595823,8436991
2021-01-07,205.02072143554688,218.4936070149783,186.32500948423868,186.95707890470266,5200956
2021-01-08,202.25962829589844,216.16497368040328,198.40073561456092,207.5822500931589,9070406
2021-01-11,194.44200134277344,200.26361814944332,190.61636744124755,200.06402798060415,2359429
2021-01-12,193.3774871826172,201.59428813613246,190.28371751463328,195.37347023347,1455335
2021-01-13,189.884521484375,199.3321829443202,188.28773906550555,197.4027366755117,1119073
2021-01-14,186.12539672851562,192.94500465154434,185.6264010268306,192.27967704929765,790536
2021-01-15,182.43284606933594,189.61837642262324,179.63846187406412,186.6909388825502,1324117
2021-01-18,178.70700073242188,184.69494924338338,177.84206265388167,184.5618755992426,849339
2021-01-19,198.7998809814453,203.85637485882796,178.70699941926478,179.67171226754067,4529372
2021-01-20,197.20310974121094,209.57820798800714,193.97626660500237,201.82714499151058,6769649
2021-01-21,188.42079162597656,201.26160667390954,187.6223903538595,200.26361523585712,3043234
2021-01-22,183.39756774902344,190.81596719146862,182.2997811569091,190.81596719146862,1791445
2021-01-25,178.341064453125,186.29173781363204,175.64649565285308,184.56188190166785,1807602
2021-01-27,175.64649963378906,177.54268749749156,173.7503117700866,176.57795428313054,1310896
2021-01-28,175.1807861328125,176.61125701971721,172.12029476670622,172.25334813242878,1066770
2021-01-29,182.7987823486328,185.2272243499332,177.87536151636837,183.63044195895418,2254295
2021-02-01,192.1133575439453,194.6083362133472,187.35626894179006,192.9450171004126,3511591
2021-02-02,194.54180908203125,195.6063374281926,189.31898274632493,195.00754657853602,3147425
2021-02-03,192.4127655029297,193.34422015693895,188.28772592978888,192.61235567729287,1472275
2021-02-04,196.10533142089844,198.26764635598892,191.78070155071745,192.54582431306548,1264818
2021-02-05,195.10731506347656,196.27163834177523,191.28168143478095,196.27163834177523,1113508
