Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2020-08-18,2110.57177734375,2128.471769287298,2090.62611743902,2104.10922825364,3493374
2020-08-19,2098.34375,2124.380097805277,2094.5311939780813,2116.708673898365,2843005
2020-08-20,2094.8564453125,2116.894305495761,2082.9540711528484,2098.7153126562553,2895164
2020-08-21,2090.905029296875,2111.7340190826194,2083.8844678895275,2101.505452719824,1975294
2020-08-24,2090.440185546875,2101.459005397349,2073.609452990796,2092.7648598215283,2167966
2020-08-25,2085.371826171875,2092.206458075828,2076.9101495972373,2087.5571103912152,1663419
2020-08-26,2095.4609375,2101.4120115471014,2061.009226804724,2084.767438151764,2618149
2020-08-27,2090.718505859375,2126.937104722412,2084.534964453888,2107.084299967664,3579393
2020-08-28,2081.5595703125,2120.0560796841573,2078.351565701352,2109.316040752106,2941136
2020-08-31,2098.9482421875,2116.5692264390213,2071.7495552525197,2082.907990918153,6018154
2020-09-01,2088.813232421875,2118.243522424071,2084.1173442664312,2109.8746937577775,3610908
2020-09-02,2106.2939453125,2109.6415665397076,2084.442010628783,2089.4169035877567,2084137
2020-09-03,2138.23486328125,2161.0166654775494,2108.9439747431506,2108.9439747431506,4654146
2020-09-04,2128.28564453125,2161.249477355819,2104.2484239012974,2115.4533982938533,5231303
2020-09-07,2163.852783203125,2179.14909049344,2123.2175330000955,2128.471204668011,4620401
2020-09-08,2183.52001953125,2222.8070149930954,2163.85336586504,2172.1291155216027,7453998
2020-09-09,2164.411376953125,2193.5628863650236,2157.2979636993873,2161.9473127590845,3866535
2020-09-10,2167.6650390625,2183.7983645410377,2161.295569654466,2171.2451271889818,2308813
2020-09-11,2207.603759765625,2215.8795093412245,2166.735804572795,2167.4797457413706,4145424
2020-09-14,2316.6767578125,2330.0204758086757,2214.8097367438713,2216.901943097486,7512131
2020-09-15,2316.6767578125,2360.00876687715,2291.75643708236,2316.6767578125,7318770
2020-09-16,2327.462890625,2331.740380272692,2303.5652946827654,2314.398181372531,3074003
2020-09-17,2288.363037109375,2320.722551527765,2278.7390208983284,2306.0771021892647,4828176
2020-09-18,2278.087890625,2325.0463146677553,2265.5346485541645,2310.7264108167687,4183256
2020-09-21,2292.40771484375,2329.230417114434,2280.179792621286,2292.128708542367,4598809
2020-09-22,2346.0146484375,2375.817016890744,2285.6196585195494,2310.7261397156553,7499613
2020-09-23,2294.406494140625,2343.131793039016,2240.0556662799586,2333.972487489704,7502280
2020-09-24,2168.688232421875,2278.1803706436244,2141.117691396964,2278.1803706436244,8424708
2020-09-25,2252.42333984375,2268.881987546339,2187.146534622234,2201.9313715203816,8228267
2020-09-28,2256.14306640625,2272.601715917238,2200.071873919879,2268.8822368404503,4347166
2020-09-29,2313.88720703125,2334.948887727434,2256.142446443139,2264.092876188879,6995811
2020-09-30,2317.513916015625,2329.3232138517255,2287.479084261575,2314.4453011085607,3917166
2020-10-01,2346.479736328125,2361.869125839259,2317.5143849034753,2333.9730338017876,2610337
2020-10-05,2516.041259765625,2536.777397667112,2420.497156441034,2436.258401074731,17412105
2020-10-06,2523.9453125,2544.123439109613,2464.2477245738087,2544.123439109613,9846367
