Price,Close,High,Low,Open,Volume
Ticker,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS
Date,,,,,
2020-08-18,133.6642303466797,135.88644261423406,133.19141738390982,134.63349114871528,24108414
2020-08-19,132.2694549560547,135.2009017311929,132.03304842351483,134.98813008026315,18745042
2020-08-20,129.6453399658203,131.9148367621274,129.1725269308306,131.9148367621274,19783530
2020-08-21,129.24343872070312,131.89119445333407,128.9361131510915,131.89119445333407,15939272
2020-08-24,128.9361114501953,129.76353420390805,128.5578523910334,129.31435608024947,12309628
2020-08-25,127.63587951660156,129.8817413439346,127.35218882101155,129.71625390241473,15592276
2020-08-26,128.62876892089844,129.88173489511706,126.71388207168204,127.63587317929435,19265334
2020-08-27,128.77064514160156,130.11816530456318,128.36875113803615,129.0779707575833,12380336
2020-08-28,128.62876892089844,130.0235730213155,128.27415917629486,129.88173489511706,15199568
2020-08-31,128.274169921875,133.3332751403325,126.71389268655713,129.5507708810323,41141934
2020-09-01,128.41603088378906,132.10396700604855,127.1867140333327,128.13234015997458,24586106
2020-09-02,129.40890502929688,130.73277546489408,128.22687270140452,129.030646026908,16863810
2020-09-03,133.7351531982422,136.09921807914057,129.78716196132052,130.2599749375002,49790330
2020-09-04,130.4963836669922,132.15122911204463,130.070854866943,131.77298449624695,21415428
2020-09-07,131.79661560058594,132.15122532865925,128.36872156254378,130.73278641636597,16651534
2020-09-08,133.59329223632812,135.67368074381423,131.67840557501253,133.42781924836967,44589722
2020-09-09,133.7351531982422,136.85572172684942,131.67841386603922,132.29306496343003,45588720
2020-09-10,134.5389404296875,135.626419044148,132.90774415165936,135.53185066754853,19035804
2020-09-11,138.67605590820312,141.11105455565368,133.56968095655182,133.56968095655182,83871852
2020-09-14,145.2481689453125,145.8864549940974,138.6051371999891,138.65242138892725,76179084
2020-09-15,145.31907653808594,147.16304432818384,143.1441338806672,145.24815747483362,56312624
2020-09-16,147.58856201171875,148.22686239109018,143.7587741645966,145.15357816288576,29986974
2020-09-17,147.3758544921875,149.73992007962002,145.24819546349823,145.27183034772807,53623304
2020-09-18,149.64532470703125,150.8273572876555,147.63586931997,148.463292126407,36975462
2020-09-21,147.4703826904297,153.4278298156255,146.54840592989657,149.36163482991353,45477692
2020-09-22,147.6358642578125,149.76352282998275,143.71152199634176,149.12522237251002,47020668
2020-09-23,148.8651885986328,152.1512305706864,147.1157745781806,148.93610766884382,44278872
2020-09-24,144.0661163330078,148.17958047463765,143.0022871608284,148.17958047463765,35838302
2020-09-25,148.41600036621094,149.05430081300813,143.82972284481392,144.82261861860073,44013790
