Date,Portfolio,Pct_Return
2021-07-08,775580.8233856371,0.005826211819772276
2021-07-09,775664.8608105218,0.00010835418095789251
2021-07-12,782858.6177998547,0.009274310791668405
2021-07-13,787856.4735490958,0.006384110279435973
2021-07-14,792007.4283472213,0.005268668770882279
2021-07-15,798023.90233646,0.007596486818051584
2021-07-16,808499.517975972,0.013126944705342147
2021-07-19,807203.3594188805,-0.0016031655285786428
2021-07-20,808543.2924688355,0.0016599696152399535
2021-07-22,817241.0061740313,0.010757264065153427
2021-07-23,832543.3903168988,0.018724444842172838
2021-07-26,839225.9034954383,0.008026624505415692
2021-07-27,848657.9706885383,0.011239008655255622
2021-07-28,855236.266833175,0.007751410311152229
2021-07-29,864714.9173384965,0.011083078294165105
2021-07-30,881615.6522002174,0.01954486331025662
2021-08-02,895375.1306393464,0.015607116780186558
2021-08-03,904862.9175202621,0.010596437801595915
2021-08-04,917780.6582495954,0.014275909067788861
2021-08-05,928941.5780272897,0.012160770307559687
2021-08-06,935978.8017919929,0.007575528893482675
2021-08-09,945799.8265247605,0.01049278542843557
2021-08-10,950509.0086996659,0.004979047408169679
2021-08-11,957397.8818649017,0.007247562203182234
2021-08-12,965919.4197389135,0.00890072772817585
2021-08-13,974673.9531624817,0.009063420037599412
2021-08-16,983058.4914512616,0.008602403153972649
2021-08-17,993428.6499287009,0.01054887228747714
2021-08-18,1007898.1514363685,0.014565214631877321
2021-08-20,1001638.9627929411,-0.0062101400171309384
2021-08-23,1021171.7517295977,0.019500827805451815
2021-08-24,1030853.4432564288,0.00948096293344669
2021-08-25,1047706.6262575291,0.016348767238785866
2021-08-26,1056789.3489051673,0.008669146896667312
2021-08-27,1063201.5882594427,0.006067660845483047
2021-08-30,1077331.696325283,0.0132901495086859
2021-08-31,1092782.0347499591,0.014341301269958251
2021-09-01,1114261.614935371,0.019655868693272183
2021-09-02,1123423.546936169,0.008222424498872671
2021-09-03,1135366.5539237445,0.010630903206672704
2021-09-06,1149452.5470939984,0.01240655990928552
2021-09-07,1158623.6764563748,0.007978693322801877
2021-09-08,1165912.4637753998,0.006290901409263139
2021-09-09,1170358.3129925963,0.0038131929757403427
2021-09-13,1176746.9753673344,0.005458723455727288
2021-09-14,1186455.8635772169,0.008250616668763255
2021-09-15,1197791.3420388238,0.009554066703695074
2021-09-16,1217409.517577156,0.016378625266182834
2021-09-17,1237764.6928499222,0.016720072398707986
2021-09-20,1234233.6613407508,-0.0028527486117263523
2021-09-21,1243264.1895675384,0.007316708747821643
2021-09-22,1259496.4136874115,0.013056134211924197
2021-09-23,1274928.413129062,0.012252515587932722
2021-09-24,1294863.7713213104,0.015636452985874794
2021-09-27,1309765.0784506307,0.011508011467580515
2021-09-28,1327155.552939747,0.013277552421605332
2021-09-29,1346223.9925659366,0.014367901022567908
2021-09-30,1372755.3430429713,0.019707976253242387
2021-10-01,1370217.4957971226,-0.0018487250905344643
2021-10-04,1381604.5028039848,0.008310364625900402
2021-10-05,1393808.9476327451,0.00883353000369591
2021-10-06,1418334.9320481806,0.01759637463734931
2021-10-07,1425344.963664348,0.004942437401611821
2021-10-08,1459281.1502940326,0.023809104107990642
2021-10-11,1458881.9632309182,-0.00027355048273869365
2021-10-12,1476306.5591697097,0.011943801059958403
2021-10-13,1496617.8004217625,0.01375814604757708
2021-10-14,1528175.2048091756,0.02108581387881392
2021-10-18,1569485.557767754,0.02703247168817713
2021-10-19,1593246.82491834,0.015139525835701884
2021-10-20,1602680.9241502476,0.0059213042727332965
2021-10-21,1613701.675284424,0.00687644743760818
2021-10-22,1631675.3120943976,0.011138141011600267
2021-10-25,1636086.607653781,0.0027035376013142542
2021-10-26,1649381.1092042997,0.008125793273000115
2021-10-27,1667602.5260923477,0.011047426690147022
2021-10-28,1678409.0715509595,0.006480288491727437
2021-10-29,1680038.7704954147,0.0009709783938127714
2021-11-01,1697329.255648267,0.010291717939195921
2021-11-02,1727095.4192974577,0.017537059206477856
2021-11-03,1736140.4959942044,0.0052371609557195775
2021-11-04,1756029.9273696498,0.011456118569514562
2021-11-08,1772231.8661067944,0.009226459347087212
2021-11-09,1796163.058404897,0.013503420605269989
2021-11-10,1815253.8516573259,0.01062865265104751
2021-11-11,1822537.610702382,0.004012529177892077
2021-11-12,1833692.1274742195,0.006120321855821009
2021-11-15,1854273.2488943932,0.011223869651729723
2021-11-16,1879530.5238074246,0.013621118100091811
2021-11-17,1899464.589164989,0.010605874767696477
2021-11-18,1929191.0187368114,0.015649899314464255
2021-11-22,1919085.2452005316,-0.005238347803887655
2021-11-23,1925977.902575917,0.0035916368971224966
2021-11-24,1961404.3641286064,0.01839401246780037
2021-11-25,1978374.2679004192,0.008651914965709828
2021-11-26,1989919.592025421,0.005835763390338977
2021-11-29,2038100.9878981137,0.024212735060139545
2021-11-30,2051910.9396436552,0.006775891787277777
2021-12-01,2070950.459540403,0.00927892118946172
2021-12-02,2099986.59853578,0.014020682562257303
2021-12-03,2131437.979466097,0.01497694363966251
2021-12-06,2150109.669017309,0.00876013739601711
2021-12-07,2149814.2751376857,-0.00013738549427488866
2021-12-08,2175358.4937640224,0.011882058334876655
2021-12-09,2206036.340364359,0.014102432628129602
2021-12-10,2214611.075590099,0.0038869419641220926
2021-12-13,2238258.915238603,0.010678100506746002
2021-12-14,2228169.4695443283,-0.004507720543670546
2021-12-15,2242025.75171445,0.006218684152850873
2021-12-16,2259741.850283395,0.007901826531384826
2021-12-17,2271662.2645745263,0.005275122151513267
2021-12-20,2261271.130283092,-0.004574242594719724
2021-12-21,2282892.68169837,0.009561680209737133
2021-12-22,2313505.402436604,0.013409618850527716
2021-12-23,2350961.671032498,0.016190266319000113
2021-12-24,2376084.804275952,0.010686321922219966
2021-12-27,2384303.3118208586,0.0034588443687351145
2021-12-28,2413640.9896146175,0.012304507420808797
2021-12-29,2432553.939876435,0.007835858913233462
2021-12-30,2448586.6462230575,0.0065908944849284445
2021-12-31,2466439.8637526194,0.00729123372338103
2022-01-03,2499920.75289504,0.013574581579897327
2022-01-04,2542999.443015698,0.017232022283414583
2022-01-05,2570828.5019328953,0.010943399533031473
2022-01-06,2594456.711300558,0.009190892877489754
2022-01-07,2627231.0890667583,0.012632462751622109
2022-01-10,2659540.027972409,0.012297714898436007
2022-01-11,2689932.383376714,0.011427673614476719
2022-01-12,2734456.3941895748,0.01655209294033222
2022-01-13,2756186.3691319698,0.007946725714320646
2022-01-14,2781059.2780681616,0.009024392985451657
2022-01-17,2795472.344463375,0.005182581510893014
2022-01-18,2837643.034992108,0.015085354220103486
2022-01-19,2834071.3131387536,-0.0012586931510800703
2022-01-20,2849146.6955372216,0.005319337706351401
2022-01-21,2854113.320866659,0.001743197476359093
2022-01-24,2874759.518052164,0.007233839327457359
2022-01-25,2882689.842659992,0.0027586045225798106
2022-01-27,2920926.8797420724,0.013264360430394806
2022-01-28,2970795.4205705808,0.01707284806558107
2022-01-31,3008854.192477672,0.012810970302284064
2022-02-01,3049813.4354679664,0.013612903906309315
2022-02-02,3116525.56755618,0.021874168207268507
2022-02-03,3154919.828481469,0.01231957193773181
2022-02-04,3177320.9059744217,0.007100363467472004
2022-02-07,3185831.851303999,0.0026786546217518747
2022-02-08,3189631.2832616856,0.0011926027910518222
2022-02-09,3217664.929382042,0.008788992717581268
2022-02-10,3269170.0353809083,0.016006982432679173
2022-02-11,3257489.1179920007,-0.003573052873509064
2022-02-14,3234984.256738604,-0.00690865278078634
2022-02-15,3243687.92901741,0.002690483658668752
2022-02-16,3332267.1238820544,0.027308174153324538
2022-02-17,3362864.733026144,0.0091822197940854
2022-02-18,3368646.9466089904,0.0017194309143808706
2022-02-21,3374303.067565879,0.0016790483082775864
2022-02-22,3329217.818448515,-0.013361351430085655
2022-02-23,3401116.147540125,0.021596162525982177
2022-02-24,3293507.780434414,-0.03163913328380141
2022-02-25,3344456.0887995637,0.015469314712968307
2022-02-28,3371286.8903515707,0.008022470871081877
2022-03-02,3424721.6359389587,0.01584995502468667
2022-03-03,3524384.133176131,0.029100904491423885
2022-03-04,3538598.508910334,0.0040331516648253185
2022-03-07,3517863.3450327036,-0.005859710793812423
2022-03-08,3573435.721607307,0.015797195946531728
2022-03-09,3646241.332564547,0.020374120770386472
2022-03-10,3779033.1116290465,0.036418812402387424
2022-03-11,3826393.9628177644,0.012532531414709336
2022-03-14,3868978.969211731,0.011129279109202583
2022-03-15,3926753.708180397,0.014932812876063961
2022-03-16,3969383.078724836,0.010856135554321078
2022-03-17,4037889.5949641704,0.017258731364709234
2022-03-21,4096805.3663359955,0.014590733596406835
2022-03-22,4089191.5587545456,-0.001858474323435888
2022-03-23,4155986.9396359096,0.016334617716394773
2022-03-24,4169365.7842130517,0.003219173874091652
2022-03-25,4223189.613160209,0.012909356418416618
2022-03-28,4250295.565665209,0.006418360288757308
2022-03-29,4298396.207161009,0.011317010959041918
2022-03-30,4363711.921861207,0.015195368586865765
2022-03-31,4417714.220514292,0.012375312490850998
2022-04-01,4427516.6909069605,0.0022189009753390554
2022-04-04,4514336.0144392885,0.019609033594528036
2022-04-05,4590096.023953077,0.016782093595042014
2022-04-06,4599536.322614696,0.002056666922076289
2022-04-07,4630615.316525376,0.006756984124219878
2022-04-08,4666647.501493348,0.007781295250197662
2022-04-11,4732436.531968995,0.014097707284425054
2022-04-12,4750495.892781436,0.003816080932188992
2022-04-13,4792056.584097654,0.008748705872869023
2022-04-18,4794293.1548362635,0.0004667246096450306
2022-04-19,4872330.387453534,0.016277109074681828
2022-04-20,4889574.000001168,0.0035390893425530923
2022-04-21,4959880.915521225,0.01437894497967318
2022-04-22,4988674.686055517,0.005805335052336824
2022-04-25,4959082.191555568,-0.005931935105463304
2022-04-26,5020488.471694099,0.0123825897145029
2022-04-27,5057646.223359347,0.00740122238597829
2022-04-28,5131610.403201605,0.014624229646716946
2022-04-29,5193905.680408902,0.012139518067940225
2022-05-02,5132236.684578633,-0.011873337643169002
2022-05-04,5191860.53839943,0.01161751834243252
2022-05-05,5251152.284965481,0.011420134675714788
2022-05-06,5180309.114549015,-0.013490976184274084
2022-05-09,5214297.297679242,0.006561033787495507
2022-05-10,5245480.971125701,0.005980417238644842
2022-05-11,5313799.6141694905,0.013024285746122466
2022-05-12,5322392.695376243,0.001617125565638311
2022-05-13,5391784.138183961,0.013037640546140095
2022-05-16,5463075.71829766,0.013222261553243797
2022-05-17,5535769.49035728,0.013306381937219669
2022-05-18,5665486.469554682,0.023432510949626062
2022-05-19,5603819.542139172,-0.01088466590590198
2022-05-20,5701771.166462855,0.017479439440744704
2022-05-23,5807436.873736681,0.018532084888874367
2022-05-24,5853935.563406121,0.008006749049606299
2022-05-25,5887159.437397951,0.0056754765459869905
2022-05-26,5951013.23601296,0.010846283219268615
2022-05-27,6039482.150074073,0.014866193461936517
2022-05-30,6135556.082310045,0.015907644041102786
2022-05-31,6224517.500883084,0.014499324491472176
2022-06-01,6298118.792434173,0.011824417160148926
2022-06-02,6339695.169337065,0.0066013961109843144
2022-06-03,6453844.64444746,0.018005514786025856
2022-06-06,6348948.290802069,-0.01625331247098394
2022-06-07,6359805.38999837,0.0017100626275425856
2022-06-08,6440173.263078696,0.012636844707027528
2022-06-09,6440725.824959482,8.579922592355516e-05
2022-06-10,6462716.695600049,0.0034143466494640506
2022-06-13,6403730.052842146,-0.009127220878808129
2022-06-14,6400410.870602753,-0.0005183201371705692
2022-06-15,6461405.408606888,0.009529784764956917
2022-06-16,6520035.277351425,0.0090738570073996
2022-06-17,6392896.519526522,-0.01949970397653278
2022-06-20,6455249.074840411,0.009753412263664663
2022-06-21,6547669.881135677,0.014317155732298525
2022-06-22,6620357.50913001,0.011101296997845234
2022-06-23,6641241.636216484,0.0031545316182204353
2022-06-24,6772264.151999239,0.019728617472409615
2022-06-27,6890931.495497648,0.017522550927576708
2022-06-28,6913214.838090117,0.00323371994149535
2022-06-29,6932874.641830269,0.0028438004894382196
2022-06-30,6995235.850064655,0.008995000119881302
2022-07-01,6982789.664116251,-0.0017792375003751193
2022-07-04,7078518.980168493,0.013709322585525374
2022-07-05,7150903.779821183,0.010225980866263917
2022-07-06,7154451.101738482,0.0004960662353350465
2022-07-07,7320262.699136252,0.023176005404171196
2022-07-08,7486281.983571654,0.022679416198409408
2022-07-11,7502557.091992492,0.002173990835043771
2022-07-12,7582071.041667601,0.010598246531169364
2022-07-13,7616831.97794204,0.004584622866682375
2022-07-14,7684866.150251716,0.008932082591121882
2022-07-15,7739020.863571247,0.0070469299348507874
2022-07-18,7848798.228606935,0.01418491653801146
2022-07-19,7929904.340537333,0.010333570766896116
2022-07-20,8088785.001524709,0.020035633995631574
2022-07-21,8129539.930017804,0.005038448726899292
2022-07-22,8244487.6741310395,0.01413951405648417
2022-07-25,8321597.697407516,0.009352918740897165
2022-07-26,8367048.033906493,0.005461732007681297
2022-07-27,8412086.503019582,0.005382838598580575
2022-07-28,8562437.693278544,0.017873233971737124
2022-07-29,8752443.183516745,0.022190583691762633
2022-08-01,8888728.777441671,0.015571148657278933
2022-08-02,9019796.538520861,0.014745388723280906
2022-08-03,9105175.60066823,0.009465741470191524
2022-08-04,9164203.224650564,0.006482864973850866
2022-08-05,9245809.191152304,0.008904862157817606
2022-08-08,9292515.939956808,0.0050516669594695696
2022-08-10,9403549.29107024,0.011948685569211692
2022-08-11,9516118.638853004,0.011970942491859038
2022-08-12,9550073.705588391,0.003568163452350559
2022-08-16,9689802.391451566,0.014631163085307985
2022-08-17,9875368.844032245,0.019150695244764426
2022-08-18,10023931.789985934,0.01504378705241649
2022-08-19,10134043.739829656,0.010984906137701866
2022-08-22,10076613.181421682,-0.005667092019965847
2022-08-23,9904804.897042694,-0.0170502014204289
2022-08-24,10035786.607806016,0.01322405762908363
2022-08-25,10148749.675984586,0.011256025321493501
2022-08-26,10212158.426147422,0.006247937153567085
2022-08-29,10071532.601797216,-0.013770431135316619
2022-08-30,10254787.297764659,0.018195313783201383
2022-09-01,10300868.57420653,0.0044936355190823285
2022-09-02,10447107.421541553,0.014196749165522604
2022-09-05,10558438.030861467,0.010656596589631473
2022-09-06,10667988.632285668,0.010375644683805696
2022-09-07,10719718.51291896,0.004849075342725495
2022-09-08,10894208.082222046,0.016277439476866773
2022-09-09,11032690.912525749,0.01271160136271754
2022-09-12,11178434.823594881,0.013210187090772596
2022-09-13,11303831.534023473,0.011217734182598749
2022-09-14,11274378.234758329,-0.002605603168845283
2022-09-15,11490116.25612814,0.019135247805036615
2022-09-16,11618627.390780924,0.011184493854380584
2022-09-19,11655252.597826624,0.003152283468076611
2022-09-20,11810515.918282585,0.013321317504943142
2022-09-21,11963961.445817752,0.0129922798120643
2022-09-22,11967768.548063269,0.000318214185389909
2022-09-23,12030273.171776177,0.0052227467018506335
2022-09-26,11927512.301370138,-0.008541856775715062
2022-09-27,12065161.702112589,0.011540495391200611
2022-09-28,12047563.809413645,-0.0014585708118493024
2022-09-29,12200751.788768237,0.012715266071875453
2022-09-30,12267144.07900947,0.005441655677509205
2022-10-03,12510210.19517037,0.019814401346831545
2022-10-04,12673955.529728584,0.013088935517760358
2022-10-06,12885679.648724148,0.016705449099843728
2022-10-07,13004789.64058945,0.009243594060410754
2022-10-10,12923980.552868746,-0.006213794298408959
2022-10-11,13093372.69430834,0.013106808753437393
2022-10-12,13102546.755188983,0.0007006644578773091
2022-10-13,13220266.939680891,0.008984526954295191
2022-10-14,13371291.941740636,0.011423748306204073
2022-10-17,13271136.240253257,-0.007490353357309298
2022-10-18,13448363.211372258,0.013354317815037264
2022-10-19,13622580.108850246,0.012954505670300875
2022-10-20,13650799.660061056,0.002071527639061266
2022-10-21,13860759.802267838,0.0153807943443105
2022-10-24,14054776.841528742,0.01399757603686047
2022-10-25,14123701.8151492,0.004904024759525116
2022-10-27,14291053.66893901,0.011849007857862581
2022-10-28,14399229.491208043,0.007569478414607644
2022-10-31,14587215.265407506,0.013055266208115146
2022-11-01,14753499.391821612,0.011399305720018793
2022-11-02,14923127.20657962,0.011497463093538274
2022-11-03,14903738.214212267,-0.0012992579972651574
2022-11-04,14998754.572026996,0.006375337277738868
2022-11-07,15248514.147304839,0.016652020944702306
2022-11-09,15473082.516909774,0.014727229645822737
2022-11-10,15581712.259977961,0.007020562512315864
2022-11-11,15786815.685170174,0.01316308642914854
2022-11-14,15936031.522596687,0.009451927507247992
2022-11-15,16067887.360918812,0.008274069873365875
2022-11-16,16191928.361183872,0.0077198076809250615
2022-11-17,16225570.335777938,0.0020777003111447367
2022-11-18,16302392.15391326,0.0047346143491748816
2022-11-21,16243220.97486557,-0.003629601011253092
2022-11-22,16311614.171818374,0.004210568646368484
2022-11-23,16438679.190186715,0.007789849430589912
2022-11-24,16530652.197861336,0.00559491468934592
2022-11-25,16731980.787841076,0.012179107488922147
2022-11-28,16833213.08938383,0.006050228172405969
2022-11-29,16976806.789349027,0.008530379744064343
2022-11-30,17156596.932148084,0.010590339221617118
2022-12-01,17403030.897519603,0.014363802235730638
2022-12-02,17487613.778701484,0.004860238522816029
2022-12-05,17616699.637205735,0.007381559321802289
2022-12-06,17682355.831167754,0.003726929295164716
2022-12-07,17772644.826385703,0.005106163233000949
2022-12-08,17807667.029322676,0.001970567874342466
2022-12-09,17954466.60229358,0.008243616231659034
2022-12-12,17969784.947496884,0.0008531774038524897
2022-12-13,18154883.867500607,0.010300564004774415
2022-12-14,18315282.739499237,0.008835026055207251
2022-12-15,18449648.916762266,0.007336287360350191
2022-12-16,18456209.614363283,0.00035560013258884027
2022-12-19,18450200.59708798,-0.00032558241377078634
2022-12-20,18567597.453806352,0.0063629040833790285
2022-12-21,18689954.716082048,0.0065898273904367866
2022-12-22,18922436.74843856,0.012438876171084079
2022-12-23,18778437.631368734,-0.007609966886622521
2022-12-26,18767003.45170972,-0.000608899413437447
2022-12-27,19079284.68241047,0.016639909056568092
2022-12-28,19179198.546313416,0.005236772005140056
2022-12-29,19202589.317333546,0.001219590639496504
2022-12-30,19452088.080637816,0.012992975019210373
2023-01-02,19609430.24025575,0.00808870281512597
2023-01-03,19686586.23116789,0.0039346370581307966
2023-01-04,19842709.497522093,0.007930438752607571
2023-01-05,19842150.055228356,-2.8193845896251624e-05
2023-01-06,20021834.89117343,0.009055713994952308
2023-01-09,20135139.53330252,0.005659053865189945
2023-01-10,20336586.66102371,0.010004754493407209
2023-01-11,20493401.731821872,0.0077109828415162784
2023-01-12,20659087.246808246,0.008084822478695575
2023-01-13,20768319.326506272,0.005287362330826273
2023-01-16,20976550.91690275,0.010026405465112243
2023-01-17,21109373.53746682,0.006331957102492014
2023-01-18,21286613.46616267,0.008396266633932559
2023-01-19,21379811.9790916,0.004378268674680275
2023-01-20,21417619.44566795,0.00176837226694615
2023-01-23,21580794.582415257,0.007618733592743565
2023-01-24,21776215.546089303,0.009055318279767244
2023-01-25,21891228.860073768,0.005281602477760217
2023-01-27,22048628.590635277,0.007190081998940778
2023-01-30,22187879.581322007,0.006315630476258827
2023-01-31,22425773.326801103,0.010721788200047655
2023-02-01,22819445.467978273,0.017554451096974732
2023-02-02,22938163.2334413,0.005202482489314653
2023-02-03,23451276.541404556,0.022369415665121517
2023-02-06,23890820.73751282,0.0187428686592912
2023-02-07,24215380.4264575,0.013585120934546335
2023-02-08,24676682.96220761,0.019049980947071887
2023-02-09,24931920.72226275,0.010343276705626847
2023-02-10,25090075.195286483,0.006343453229518348
2023-02-13,25216938.266958088,0.00505630496059406
2023-02-14,25340193.83857812,0.0048878087543853255
